물품별_AI순위,전체_AI순위,candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,AI예측점수,대표물품,제조업체,공급품목등록후_경과일수,공급품목등록후_경과일수_log,업체_등록품목수,업체_동일대분류등록수,업체_동일분류공급품목수,업체_동일중분류등록수,업체_동일소분류등록수,업체_대표물품등록수,업체_제조품목등록수,품목_공급업체수,품목_대표물품업체수,품목_제조업체수,품목_제조업체비율,품목_대표물품비율,품목_평균참가업체수,품목_평균참가업체수_log,품목_경쟁강도,이전전체낙찰건수,이전동일품목낙찰건수,해당물품_과거낙찰건수,이전동일대분류낙찰건수,최근365일낙찰건수,최근낙찰일_경과일수,최근낙찰일_경과일수_log,이전낙찰금액합계_log,참가업체수_log,물품번호_prefix2,물품번호_prefix4,물품번호_prefix6,창업기업,장애인표준사업장,사회적기업,부정당제재,제재종료후_경과일수,제재종료후_경과일수_log
37,473,429,4015151301,수중펌프,2318802328,2318802328,주식회사 제이앤에스,0.00271,0.0,0.0,996.0,6.904750769961838,227.0,15.0,1.0,1.0,1.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,7.0,0.0,0.0,0.0,0.0,411.0,6.021023349349527,20.014356398115353,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
38,474,409,4015151301,수중펌프,6502401417,6502401417,선유통,0.002707,0.0,0.0,1356.0,7.213031659834869,1955.0,101.0,15.0,15.0,12.0,1.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,17.0,0.0,0.0,0.0,2.0,284.0,5.652489180268651,20.748738594900335,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
39,475,420,4015151301,수중펌프,2338601340,2338601340,창조토건주식회사,0.0027,0.0,0.0,766.0,6.642486801367256,363.0,18.0,5.0,5.0,2.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,9.0,0.0,0.0,0.0,3.0,193.0,5.267858159063328,20.0373014760624,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
40,476,405,4015151301,수중펌프,8612101471,8612101471,테라물라,0.002634,0.0,0.0,1116.0,7.018401799069201,958.0,48.0,16.0,16.0,10.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,19.0,0.0,0.0,0.0,2.0,156.0,5.056245805348308,21.427324273157037,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
41,479,421,4015151301,수중펌프,7180103124,7180103124,제이와이시스템,0.002527,0.0,0.0,752.0,6.6240652277998935,2104.0,111.0,15.0,15.0,12.0,1.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,9.0,0.0,0.0,0.0,2.0,179.0,5.19295685089021,19.658094922988802,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
42,482,437,4015151301,수중펌프,4938702254,4938702254,(주)오니,0.002433,0.0,0.0,766.0,6.642486801367256,404.0,16.0,5.0,5.0,2.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,6.0,0.0,0.0,0.0,0.0,408.0,6.013715156042802,19.62789622810468,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
43,486,444,4015151301,수중펌프,3118702821,3118702821,유한회사 은광,0.00223,0.0,0.0,870.0,6.769641976852503,1525.0,68.0,11.0,11.0,8.0,1.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,5.0,0.0,0.0,0.0,2.0,201.0,5.308267697401205,20.009642248065223,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
44,487,424,4015151301,수중펌프,7648602386,7648602386,유한회사 정석,0.002228,0.0,0.0,860.0,6.7580945044277305,505.0,37.0,6.0,6.0,5.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,8.0,0.0,0.0,0.0,0.0,373.0,5.924255797414532,20.84964033209348,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
45,490,448,4015151301,수중펌프,6632301982,6632301982,더보스,0.002161,0.0,0.0,616.0,6.424869023905388,1211.0,114.0,16.0,16.0,12.0,1.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,5.0,0.0,0.0,0.0,1.0,319.0,5.768320995793772,19.607221643494682,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
46,491,446,4015151301,수중펌프,5172501460,5172501460,기쁜몰,0.00216,0.0,0.0,618.0,6.428105272684596,376.0,11.0,4.0,4.0,4.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,5.0,0.0,0.0,0.0,1.0,157.0,5.062595033026967,19.749812946225294,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
47,495,415,4015151301,수중펌프,6870801457,6870801457,굿디자인,0.002016,0.0,0.0,740.0,6.608000625296087,2326.0,130.0,20.0,20.0,14.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,10.0,0.0,0.0,0.0,2.0,157.0,5.062595033026967,19.526940965814248,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
48,496,431,4015151301,수중펌프,6413200836,6413200836,양현,0.001921,0.0,0.0,750.0,6.621405651764134,1961.0,108.0,17.0,17.0,12.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,7.0,0.0,0.0,0.0,1.0,158.0,5.0689042022202315,19.62220816376129,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
49,497,450,4015151301,수중펌프,1022268268,1022268268,원플랫폼,0.00189,0.0,0.0,617.0,6.42648845745769,366.0,12.0,5.0,5.0,4.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,5.0,0.0,0.0,0.0,0.0,750.0,6.621405651764134,18.98795564017698,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
50,500,439,4015151301,수중펌프,2130233834,2130233834,한가람커뮤니케이션즈,0.001311,0.0,0.0,260.0,5.564520407322694,4435.0,160.0,24.0,24.0,19.0,0.0,0.0,535.0,25.0,19.0,0.03551401869158879,0.04672897196261682,9.118716577540107,2.3143868354157573,0.017044330051476837,6.0,0.0,0.0,0.0,0.0,429.0,6.063785208687608,19.494611859548005,0.0,40.0,4015.0,401515.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,102,4016150601,여과장치,5038134949,5038134949,(주)이코우,0.727805,0.0,1.0,1373.0,7.2254814727822945,1.0,1.0,1.0,1.0,1.0,0.0,1.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,60.0,0.0,0.0,1.0,14.0,137.0,4.927253685157205,23.50002942330071,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
2,34,119,4016150601,여과장치,6068120439,6068120439,(주)네가트론,0.433126,0.0,1.0,138.0,4.9344739331306915,33.0,6.0,2.0,2.0,1.0,0.0,7.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,26.0,0.0,0.0,1.0,3.0,241.0,5.488937726156687,22.42129235301068,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
3,45,115,4016150601,여과장치,4098162406,4098162406,대성이엔이 주식회사,0.364934,0.0,1.0,141.0,4.955827057601261,55.0,6.0,2.0,2.0,1.0,0.0,6.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,30.0,0.0,0.0,1.0,4.0,150.0,5.017279836814924,22.974615961746636,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
4,63,126,4016150601,여과장치,1608803078,1608803078,유명이엔지주식회사,0.233437,0.0,1.0,138.0,4.9344739331306915,86.0,26.0,6.0,6.0,3.0,1.0,78.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,21.0,0.0,0.0,0.0,7.0,163.0,5.099866427824199,21.799991300626463,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
5,69,129,4016150601,여과장치,3978101727,3978101727,디에스엔텍 주식회사,0.210281,0.0,1.0,141.0,4.955827057601261,101.0,12.0,3.0,3.0,1.0,1.0,40.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,20.0,0.0,0.0,0.0,3.0,186.0,5.231108616854587,22.40126414200196,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
6,99,138,4016150601,여과장치,7608100625,7608100625,대신이엔텍 주식회사,0.136298,0.0,1.0,141.0,4.955827057601261,60.0,10.0,2.0,2.0,1.0,0.0,6.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,17.0,0.0,0.0,0.0,5.0,176.0,5.176149732573829,22.229586224115707,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
7,173,101,4016150601,여과장치,8278602014,8278602014,주식회사 혼정보통신,0.02493,0.0,0.0,759.0,6.633318433280377,550.0,28.0,5.0,5.0,4.0,1.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,69.0,0.0,0.0,1.0,7.0,191.0,5.2574953720277815,21.98506464302589,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
8,181,113,4016150601,여과장치,4578801111,4578801111,주식회사 가경이앤씨,0.021319,0.0,0.0,159.0,5.075173815233827,69.0,1.0,1.0,1.0,1.0,1.0,33.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,31.0,0.0,0.0,0.0,6.0,137.0,4.927253685157205,22.66467530554532,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
9,184,143,4016150601,여과장치,6502401417,6502401417,선유통,0.0205,0.0,0.0,1356.0,7.213031659834869,1955.0,101.0,13.0,13.0,5.0,1.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,17.0,0.0,0.0,0.0,2.0,284.0,5.652489180268651,20.748738594900335,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
10,205,105,4016150601,여과장치,7278602368,7278602368,주식회사 숨,0.016873,0.0,0.0,759.0,6.633318433280377,596.0,29.0,5.0,5.0,2.0,1.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,48.0,0.0,0.0,0.0,4.0,165.0,5.111987788356544,21.692833985055888,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
11,210,106,4016150601,여과장치,4858601669,4858601669,주식회사 모아텍,0.016097,0.0,0.0,1124.0,7.025538314638521,401.0,19.0,3.0,3.0,2.0,8.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,47.0,0.0,0.0,1.0,5.0,155.0,5.049856007249537,22.43652595380409,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
12,224,111,4016150601,여과장치,7958701414,7958701414,주식회사 씨티원 충남,0.014329,0.0,0.0,1124.0,7.025538314638521,409.0,19.0,6.0,6.0,3.0,3.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,32.0,0.0,0.0,1.0,6.0,138.0,4.9344739331306915,21.47605125013972,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
13,235,108,4016150601,여과장치,2078802795,2078802795,주식회사 클라우드소프트,0.013107,0.0,0.0,759.0,6.633318433280377,711.0,29.0,7.0,7.0,5.0,1.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,41.0,0.0,0.0,0.0,6.0,193.0,5.267858159063328,21.429539536553,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
14,243,123,4016150601,여과장치,2273001106,2273001106,서이트레이드,0.011615,0.0,0.0,1124.0,7.025538314638521,385.0,19.0,3.0,3.0,2.0,6.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,25.0,0.0,0.0,0.0,10.0,156.0,5.056245805348308,21.808402134622703,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
15,263,133,4016150601,여과장치,3294700944,3294700944,우주유통,0.009542,0.0,0.0,1369.0,7.222566018822171,909.0,49.0,10.0,10.0,4.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,19.0,0.0,0.0,0.0,2.0,200.0,5.303304908059076,20.616570145771657,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
16,268,145,4016150601,여과장치,3148612199,3148612199,주식회사 유노미아,0.009068,0.0,0.0,1125.0,7.026426808699636,44.0,3.0,1.0,1.0,1.0,0.0,5.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,0.0,1.0,249.0,5.521460917862246,21.572889063002552,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
17,269,116,4016150601,여과장치,3091861646,3091861646,모아상사,0.008956,0.0,0.0,1124.0,7.025538314638521,368.0,15.0,3.0,3.0,2.0,6.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,29.0,0.0,0.0,0.0,6.0,163.0,5.099866427824199,21.80680664664505,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
18,270,125,4016150601,여과장치,2702501178,2702501178,도담,0.00891,0.0,0.0,1368.0,7.221835825288449,38.0,4.0,1.0,1.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,22.0,0.0,0.0,0.0,0.0,452.0,6.115892125483034,21.49762556741679,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
19,274,132,4016150601,여과장치,8612101471,8612101471,테라물라,0.008714,0.0,0.0,1116.0,7.018401799069201,958.0,48.0,11.0,11.0,6.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,19.0,0.0,0.0,0.0,2.0,156.0,5.056245805348308,21.427324273157037,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
20,288,128,4016150601,여과장치,7117800297,7117800297,한나유통,0.00773,0.0,0.0,1124.0,7.025538314638521,355.0,14.0,4.0,4.0,2.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,21.0,0.0,0.0,0.0,4.0,158.0,5.0689042022202315,20.749208530289422,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
21,290,109,4016150601,여과장치,7810302068,7810302068,에이스건설산업,0.007661,0.0,0.0,1124.0,7.025538314638521,392.0,17.0,2.0,2.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,39.0,0.0,0.0,0.0,7.0,176.0,5.176149732573829,21.52980287770553,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
22,296,137,4016150601,여과장치,3883001492,3883001492,유엔글로벌,0.007364,0.0,0.0,1124.0,7.025538314638521,781.0,37.0,9.0,9.0,3.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,18.0,0.0,0.0,0.0,4.0,137.0,4.927253685157205,20.792597661515607,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
23,309,118,4016150601,여과장치,7511001877,7511001877,비피엔,0.006722,0.0,0.0,1124.0,7.025538314638521,589.0,32.0,10.0,10.0,5.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,28.0,0.0,0.0,0.0,5.0,234.0,5.459585514144159,21.33527638183671,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
24,315,141,4016150601,여과장치,6990302508,6990302508,해리엔터프라이즈,0.006372,0.0,0.0,1124.0,7.025538314638521,857.0,45.0,10.0,10.0,5.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,17.0,0.0,0.0,0.0,4.0,179.0,5.19295685089021,21.113836132708272,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
25,320,124,4016150601,여과장치,7390302693,7390302693,대한시스텍,0.006245,0.0,0.0,1124.0,7.025538314638521,714.0,35.0,9.0,9.0,3.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,23.0,0.0,0.0,0.0,3.0,242.0,5.493061443340548,20.656164187399888,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
26,328,114,4016150601,여과장치,3058149402,3058149402,주식회사 아워스,0.005776,0.0,0.0,1125.0,7.026426808699636,61.0,6.0,1.0,1.0,1.0,0.0,12.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,31.0,0.0,0.0,0.0,2.0,240.0,5.484796933490655,21.523903467093604,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
27,333,127,4016150601,여과장치,4551701809,4551701809,니즈스토리,0.005701,0.0,0.0,1124.0,7.025538314638521,742.0,37.0,9.0,9.0,3.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,21.0,0.0,0.0,0.0,3.0,178.0,5.187385805840755,20.80011790918268,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
28,342,110,4016150601,여과장치,6870700558,6870700558,에스엠제이,0.005415,0.0,0.0,1125.0,7.026426808699636,268.0,14.0,2.0,2.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,35.0,0.0,0.0,1.0,4.0,166.0,5.117993812416755,20.997428775579056,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
29,346,144,4016150601,여과장치,4210602677,4210602677,구름미디어,0.005325,0.0,0.0,1124.0,7.025538314638521,695.0,39.0,10.0,10.0,5.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,17.0,0.0,0.0,0.0,2.0,206.0,5.332718793265369,20.649911360689497,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
30,355,120,4016150601,여과장치,6231501484,6231501484,다온상사,0.005167,0.0,0.0,1124.0,7.025538314638521,140.0,7.0,4.0,4.0,1.0,6.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,26.0,0.0,0.0,0.0,1.0,354.0,5.872117789475416,21.83284244979341,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
31,356,148,4016150601,여과장치,2081552260,2081552260,제주드림코리아,0.005074,0.0,0.0,1124.0,7.025538314638521,320.0,17.0,5.0,5.0,2.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,1.0,0.0,731.0,6.595780513961311,20.69178961350718,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
32,376,122,4016150601,여과장치,7820901711,7820901711,모아테크,0.004606,0.0,0.0,1124.0,7.025538314638521,327.0,11.0,3.0,3.0,2.0,8.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,25.0,0.0,0.0,0.0,3.0,200.0,5.303304908059076,21.98005429854726,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
33,378,147,4016150601,여과장치,6706200447,6706200447,에스엔컴퍼니,0.004552,0.0,0.0,1124.0,7.025538314638521,769.0,40.0,10.0,10.0,5.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,0.0,2.0,205.0,5.327876168789581,20.921022007394654,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
34,379,131,4016150601,여과장치,2803701009,2803701009,오성,0.004506,0.0,0.0,1124.0,7.025538314638521,127.0,8.0,2.0,2.0,1.0,1.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,19.0,0.0,0.0,0.0,1.0,355.0,5.87493073085203,21.65578388052157,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
35,390,150,4016150601,여과장치,2010989673,2010989673,사회문화＆세무정보사,0.004189,0.0,0.0,1373.0,7.2254814727822945,200.0,15.0,4.0,4.0,3.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,0.0,2.0,156.0,5.056245805348308,20.634358315410395,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
36,394,135,4016150601,여과장치,1371217543,1371217543,청진유통,0.00406,0.0,0.0,1368.0,7.221835825288449,112.0,6.0,2.0,2.0,2.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,18.0,0.0,0.0,0.0,3.0,191.0,5.2574953720277815,20.95913097289983,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
37,408,149,4016150601,여과장치,7342101806,7342101806,나노시스,0.00386,0.0,0.0,1124.0,7.025538314638521,468.0,27.0,4.0,4.0,2.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,0.0,1.0,241.0,5.488937726156687,20.64596498636159,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
38,409,104,4016150601,여과장치,7394000782,7394000782,더원컴퍼니,0.003855,0.0,0.0,1124.0,7.025538314638521,355.0,13.0,1.0,1.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,51.0,0.0,0.0,0.0,1.0,323.0,5.780743515792329,21.923790094980987,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
39,414,121,4016150601,여과장치,1138196062,1138196062,주식회사 케이에스엔텍,0.0038,0.0,0.0,1124.0,7.025538314638521,119.0,9.0,3.0,3.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,26.0,0.0,0.0,0.0,2.0,200.0,5.303304908059076,21.505630653124907,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
40,427,107,4016150601,여과장치,4555100293,4555100293,로드파크,0.003521,0.0,0.0,1124.0,7.025538314638521,290.0,13.0,2.0,2.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,44.0,0.0,0.0,0.0,5.0,176.0,5.176149732573829,22.332322156783317,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
41,435,146,4016150601,여과장치,5918100427,5918100427,주식회사 수연티앤씨,0.003415,0.0,0.0,1373.0,7.2254814727822945,256.0,21.0,4.0,4.0,3.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,16.0,0.0,0.0,0.0,1.0,274.0,5.616771097666572,21.380391819760433,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
42,440,117,4016150601,여과장치,8578100569,8578100569,(주)제이인터내셔날,0.003343,0.0,0.0,1124.0,7.025538314638521,239.0,10.0,2.0,2.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,28.0,0.0,0.0,0.0,1.0,242.0,5.493061443340548,22.515421736085745,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
43,441,103,4016150601,여과장치,7620400047,7620400047,에스지에스,0.003328,0.0,0.0,1125.0,7.026426808699636,262.0,16.0,2.0,2.0,1.0,0.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,57.0,0.0,0.0,0.0,5.0,164.0,5.10594547390058,21.71871914472189,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
44,444,134,4016150601,여과장치,2168148122,2168148122,주식회사 르몽드인터내셔널,0.003278,0.0,0.0,1124.0,7.025538314638521,438.0,24.0,7.0,7.0,5.0,1.0,22.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,18.0,0.0,0.0,0.0,0.0,865.0,6.763884908562435,22.820278825183948,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
45,450,139,4016150601,여과장치,1218186809,1218186809,(주)씨티원서비스,0.003123,0.0,0.0,1124.0,7.025538314638521,358.0,14.0,3.0,3.0,2.0,9.0,0.0,843.0,4.0,20.0,0.02372479240806643,0.004744958481613286,8.757281553398059,2.2780138322635404,0.010388234345667923,17.0,0.0,0.0,0.0,0.0,501.0,6.218600119691729,21.49733424009571,0.0,40.0,4016.0,401615.0,0.0,0.0,0.0,0.0,0.0,0.0
